IDFactura;NumeroFactura;IDCliente;IDVendedor;FechaFactura;SubTotal;Impuesto;Descuento;TotalFactura
6495;1007963;202;2;23/1/2018;9646.52;1446.98;0;11093.5
6496;1007964;200;10;23/1/2018;2410.43;361.57;0;2772
6497;1007965;294;9;23/1/2018;12173.91;1826.09;0;14000
6498;1007966;94;10;23/1/2018;5634.78;845.22;0;6480
6499;1007967;377;10;23/1/2018;8008.7;1201.3;0;9210
6500;201;91;10;23/1/2018;7826.09;1173.91;0;9000
6501;1007968;16;10;23/1/2018;21443.48;3216.52;0;24660
6502;1007969;16;10;23/1/2018;6391.3;958.7;0;7350
6503;1007970;240;2;23/1/2018;5709.57;856.43;0;6566
6504;1007971;41;9;23/1/2018;1043.48;156.52;0;1200
6505;202;378;10;23/1/2018;13773.91;2066.09;0;15840
6506;203;378;10;23/1/2018;721.74;108.26;0;830
6507;1007972;24;10;24/1/2018;2982.61;447.39;0;3430
6508;1007973;10;10;24/1/2018;7826.09;1173.91;0;9000
6509;1007974;372;10;24/1/2018;5495.65;824.35;0;6320
6510;1007975;372;10;24/1/2018;234.78;35.22;0;270
6511;1007976;312;9;24/1/2018;7982.61;1197.39;0;9180
6512;1007977;39;9;24/1/2018;10530.43;1579.57;0;12110
6513;1007978;288;10;24/1/2018;13043.48;1956.52;0;15000
6516;204;111;3;24/1/2018;18665.22;2799.78;0;21465
6517;205;111;3;24/1/2018;4165.22;624.78;0;4790
6518;1007979;265;3;24/1/2018;5563.48;834.52;0;6398
6519;1007980;151;3;24/1/2018;12208.7;1831.3;0;14040
6520;206;113;3;24/1/2018;9295.65;1394.35;0;10690
6521;1007981;66;3;24/1/2018;5192.17;778.83;0;5971
6522;1007982;39;9;24/1/2018;13130.43;1969.57;0;15100
6523;1007983;300;9;24/1/2018;33339.13;5000.87;0;38340
6524;1007984;41;9;24/1/2018;9217.39;1382.61;0;10600
6525;1007985;323;9;24/1/2018;12504.35;1875.65;0;14380
6526;207;6;10;24/1/2018;29913.04;4486.96;0;34400
6527;1007986;374;10;24/1/2018;3591.3;538.7;0;4130
6528;1007987;202;2;25/1/2018;19101.74;2865.26;0;21967
6529;1007988;202;2;25/1/2018;17359.76;2603.96;0;19963.72
6530;1007989;52;9;25/1/2018;16665.22;2499.78;0;19165
6531;1007990;4;10;25/1/2018;14347.83;2152.17;0;16500
6532;1007991;194;2;25/1/2018;8246.96;1237.04;0;9484
6533;1007992;271;3;25/1/2018;16661.74;2499.26;0;19161
6534;1007993;202;2;26/1/2018;22465.22;3369.78;0;25835
6535;1007994;356;2;26/1/2018;2347.83;352.17;0;2700
6536;1007995;22;10;26/1/2018;34347.83;5152.17;0;39500
6537;1007996;31;9;26/1/2018;843.48;126.52;0;970
6538;1007997;323;9;26/1/2018;2608.7;391.3;0;3000
6539;1007998;356;2;29/1/2018;2504.35;375.65;0;2880
6540;1007999;31;9;29/1/2018;626.09;0;0;0
6541;1008000;39;9;29/1/2018;1173.91;176.09;0;1350
6542;1008001;202;2;29/1/2018;4201.04;630.16;0;4831.2
6543;1008002;202;2;29/1/2018;2652.17;397.83;0;3050
6544;1008003;194;2;29/1/2018;2169.57;325.43;0;2495
6545;1008004;194;2;29/1/2018;2093.91;314.09;0;2408
6546;1008005;5;10;29/1/2018;12486.96;1873.04;0;14360
6547;1008006;10;10;29/1/2018;7826.09;1173.91;0;9000
6548;1008007;376;9;29/1/2018;1826.09;273.91;0;2100
6549;1008008;202;2;30/1/2018;27409.39;4111.41;0;31520.8
6550;1008009;12;10;30/1/2018;4043.48;0;0;0
6551;1008010;53;3;30/1/2018;8297.39;1244.61;0;9542
6552;1008011;53;3;30/1/2018;4243.48;636.52;0;4880
6553;1008012;10;10;30/1/2018;9043.48;1356.52;0;10400
6554;208;141;10;30/1/2018;4043.48;0;0;0
6555;1008013;73;3;30/1/2018;4892.17;733.83;0;5626
6556;1008014;280;10;30/1/2018;5217.39;782.61;0;6000
6557;1008015;389;10;30/1/2018;7469.57;1120.43;0;8590
6558;1008016;333;2;30/1/2018;0;0;0;0
6559;1008017;73;3;30/1/2018;24297.39;3644.61;0;27942
6560;1008018;37;9;31/1/2018;6261.74;939.26;0;7201
6561;1008019;202;2;31/1/2018;13872.71;2080.91;0;15953.62
6562;1008020;202;2;31/1/2018;8924.35;1338.65;0;10263
6563;1008021;221;9;31/1/2018;8028.7;1204.3;0;9233
6564;1008022;265;3;31/1/2018;7256.52;1088.48;0;8345
6565;1008023;323;9;31/1/2018;8667.83;1300.17;0;9968
6566;1008024;66;3;31/1/2018;3495.65;524.35;0;4020
6567;1008025;16;10;31/1/2018;18749.57;2812.43;0;21562
6568;209;280;10;31/1/2018;17747.83;2662.17;0;20410
6569;210;280;10;31/1/2018;5739.13;860.87;0;6600
6570;1008026;69;3;1/2/2018;9982.61;1497.39;0;11480
6571;211;45;9;1/2/2018;7408.7;1111.3;0;8520
6572;1008027;135;9;1/2/2018;15756.52;2363.48;0;18120
6573;1008028;390;3;31/1/2018;13643.48;2046.52;0;15690
6574;1008029;376;9;1/2/2018;1565.22;234.78;0;1800
6575;1008030;10;10;1/2/2018;18212.17;2731.83;0;20944
6576;1008031;10;10;1/2/2018;3086.96;463.04;0;3550
6577;1008032;200;10;1/2/2018;3518.26;527.74;0;4046
6578;212;355;9;1/2/2018;10916.52;1637.48;0;12554
6579;1008033;202;2;2/2/2018;13885.9;2082.88;0;15968.78
6581;1008035;19;10;2/2/2018;13660.87;2049.13;0;15710
6582;1008036;361;10;2/2/2018;8695.65;1304.35;0;10000
6583;1008037;73;3;2/2/2018;8695.65;1304.35;0;10000
6584;1008038;58;3;2/2/2018;8886.96;1333.04;0;10220
6585;1008039;59;3;2/2/2018;9561.74;1434.26;0;10996
6586;1008040;59;3;2/2/2018;513.04;76.96;0;590
6587;1008041;201;2;2/2/2018;4111.3;616.7;0;4728
6588;1008042;376;9;2/2/2018;2044.35;306.65;0;2351
6589;1008043;67;3;2/2/2018;5391.3;808.7;0;6200
6590;1008044;202;2;4/2/2018;626.09;93.91;0;720
6591;1008045;202;2;4/2/2018;782.61;117.39;0;900
6592;1008046;31;9;4/2/2018;3113.04;466.96;0;3580
6593;213;97;3;4/2/2018;2817.39;422.61;0;3240
6594;1008047;202;2;5/2/2018;6693.57;1004.03;0;7697.6
6595;1008048;202;2;5/2/2018;2333.91;350.09;0;2684
6596;1008049;239;3;5/2/2018;7196.52;1079.48;0;8276
6597;214;6;10;5/2/2018;10434.78;1565.22;0;12000
6598;1008050;31;9;5/2/2018;761.74;114.26;0;876
6599;1008051;194;2;5/2/2018;3582.61;537.39;0;4120
6600;1008052;39;9;6/2/2018;5321.74;798.26;0;6120
6601;1008053;59;3;6/2/2018;19130.43;2869.57;0;22000
6602;1008054;236;2;6/2/2018;963.48;144.52;0;1108
6603;1008055;135;9;6/2/2018;2695.65;404.35;0;3100
6604;1008056;135;9;6/2/2018;1017.39;152.61;0;1170
6605;1008057;59;3;6/2/2018;19269.57;2890.43;0;22160
6606;215;113;3;6/2/2018;3239.13;485.87;0;3725
6607;1008058;31;9;7/2/2018;1166.09;174.91;0;1341
6608;1008059;41;9;7/2/2018;1826.09;273.91;0;2100
6609;1008060;385;9;7/2/2018;33943.48;5091.52;0;39035
6610;217;45;9;7/2/2018;11234.78;1685.22;0;12920
6611;1008061;368;10;7/2/2018;14704.35;2205.65;0;16910
6612;1008062;368;10;7/2/2018;739.13;110.87;0;850
6613;1008063;366;10;8/2/2018;9495.65;0;0;0
6614;1008064;202;2;8/2/2018;33553.89;5033.08;0;38586.97
6615;1008065;202;2;8/2/2018;2940.75;441.11;0;3381.86
6616;1008066;317;9;8/2/2018;8152.17;1222.83;0;9375
6617;1008067;100;3;8/2/2018;8078.26;1211.74;0;9290
6618;1008068;170;3;8/2/2018;19078.26;2861.74;0;21940
6619;1008069;288;10;8/2/2018;14321.74;2148.26;0;16470
6620;1008070;16;10;8/2/2018;39400;5910;0;45310
6621;1008071;147;9;8/2/2018;84260.87;12639.13;0;96900
6622;1008072;202;2;8/2/2018;16956.52;2543.48;0;19500
6623;1008073;19;10;8/2/2018;21652.17;3247.83;0;24900
6624;1008074;22;10;8/2/2018;33556.52;5033.48;0;38590
6625;1008075;170;3;8/2/2018;8713.04;1306.96;0;10020
6626;1008076;177;3;8/2/2018;11739.13;1760.87;0;13500
6627;1008077;286;3;8/2/2018;10504.35;1575.65;0;12080
6628;1008078;272;3;8/2/2018;9626.09;1443.91;0;11070
6629;1008079;159;3;8/2/2018;26043.48;3906.52;0;29950
6630;1008080;59;3;8/2/2018;16434.78;2465.22;0;18900
6631;1008081;171;3;8/2/2018;9391.3;1408.7;0;10800
6632;1008082;390;3;8/2/2018;13039.13;1955.87;0;14995
6633;1008083;69;3;8/2/2018;19130.43;2869.57;0;22000
6634;1008084;52;9;8/2/2018;11330.43;1699.57;0;13030
6635;1008085;386;10;8/2/2018;3478.26;521.74;0;4000
6636;1008086;294;9;8/2/2018;13217.39;1982.61;0;15200
6637;1008087;135;9;8/2/2018;8486.96;0;0;0
6638;1008088;265;3;8/2/2018;7217.39;1082.61;0;8300
6639;218;280;10;8/2/2018;9573.91;1436.09;0;11010
6640;219;355;9;8/2/2018;6608.7;991.3;0;7600
6641;1008089;19;10;8/2/2018;4956.52;743.48;0;5700
6642;1008090;10;10;8/2/2018;15130.43;2269.57;0;17400
6643;1008091;94;10;8/2/2018;17391.3;0;0;0
6644;1008092;248;10;8/2/2018;4956.52;743.48;0;5700
6645;1008093;339;10;8/2/2018;4417.39;662.61;0;5080
6646;1008094;318;9;8/2/2018;26086.96;3913.04;0;30000
6647;1008095;111;3;8/2/2018;6678.26;0;0;0
6648;220;111;3;8/2/2018;6678.26;1001.74;0;7680
6649;1008096;366;10;8/2/2018;19408.7;0;0;0
6650;221;366;10;8/2/2018;17339.13;2600.87;0;19940
6651;1008097;365;10;8/2/2018;6221.74;933.26;0;7155
6652;222;366;10;8/2/2018;15200;2280;0;17480
6653;223;280;10;8/2/2018;21643.48;3246.52;0;24890
6654;1008098;361;10;8/2/2018;29478.26;4421.74;0;33900
6655;1008099;306;3;8/2/2018;81334.78;12200.22;0;93535
6656;1008100;318;9;8/2/2018;4086.96;613.04;0;4700
6657;1008101;233;3;8/2/2018;27321.74;4098.26;0;31420
6658;1008102;40;9;8/2/2018;18287.83;2743.17;0;21031
6659;1008103;40;9;8/2/2018;3791.3;568.7;0;4360
6660;1008104;45;9;8/2/2018;8695.65;0;0;0
6661;1008105;318;9;8/2/2018;7200;1080;0;8280
6662;224;45;9;8/2/2018;8695.65;1304.35;0;10000
6663;1008106;369;10;8/2/2018;14747.83;2212.17;0;16960
6664;1008107;369;10;8/2/2018;4347.83;652.17;0;5000
6665;1008108;97;3;8/2/2018;14043.48;0;0;0
6666;1008109;73;3;8/2/2018;3069.57;460.43;0;3530
6667;225;382;3;8/2/2018;9947.83;1492.17;0;11440
6668;226;102;3;8/2/2018;4695.65;704.35;0;5400
6669;1008110;334;9;8/2/2018;4094.78;614.22;0;4709
6670;1008111;236;2;9/2/2018;669.57;0;0;0
6671;1008112;236;2;9/2/2018;695.65;104.35;0;800
6672;1008113;236;2;9/2/2018;156.52;23.48;0;180
6673;1008114;365;10;9/2/2018;391.3;58.7;0;450
6674;1008115;135;9;9/2/2018;8486.96;1273.04;0;9760
6675;1008116;31;9;9/2/2018;2332.17;349.83;0;2682
6676;227;359;10;9/2/2018;15130.43;2269.57;0;17400
6677;1008117;31;9;9/2/2018;826.09;123.91;0;950
6678;1008118;202;2;12/2/2018;27699.76;4154.96;0;31854.72
6679;1008119;334;9;12/2/2018;7200;1080;0;8280
6680;1008120;368;10;12/2/2018;3756.52;563.48;0;4320
6681;228;355;9;12/2/2018;12186.96;1828.04;0;14015
6682;229;355;9;12/2/2018;21014.78;3152.22;0;24167
6683;230;355;9;12/2/2018;16713.04;2506.96;0;19220
6684;231;278;9;12/2/2018;12252.17;1837.83;0;14090
6685;232;278;9;12/2/2018;14834.78;2225.22;0;17060
6686;233;360;10;12/2/2018;4991.3;0;0;0
6687;1008121;364;10;12/2/2018;10434.78;1565.22;0;12000
6688;1008122;294;9;12/2/2018;9737.39;1460.61;0;11198
6689;1008123;271;3;12/2/2018;7826.09;1173.91;0;9000
6690;1008124;313;9;12/2/2018;4347.83;652.17;0;5000
6691;1008125;202;2;12/2/2018;11573.91;1736.09;0;13310
6692;1008126;202;2;12/2/2018;16509.57;2476.43;0;18986
6693;1008127;147;9;12/2/2018;6834.78;1025.22;0;7860
6694;1008128;388;9;12/2/2018;14895.65;2234.35;0;17130
6695;1008129;367;10;12/2/2018;30026.09;4503.91;0;34530
6696;1008130;313;9;12/2/2018;8695.65;1304.35;0;10000
6697;1008131;300;9;12/2/2018;21956.52;3293.48;0;25250
6698;1008132;135;9;12/2/2018;2791.3;418.7;0;3210
6699;234;45;9;12/2/2018;9478.26;1421.74;0;10900
6700;235;359;10;12/2/2018;7826.09;1173.91;0;9000
6701;236;391;3;12/2/2018;8308.7;1246.3;0;9555
6702;237;391;3;12/2/2018;6342.61;951.39;0;7294
6703;1008133;367;10;12/2/2018;1739.13;260.87;0;2000
6704;1008134;392;10;12/2/2018;12869.57;1930.43;0;14800
6705;1008135;241;10;12/2/2018;12530.43;1879.57;0;14410
6706;1008136;5;10;12/2/2018;13808.7;2071.3;0;15880
6707;1008137;41;9;12/2/2018;5608.7;841.3;0;6450
6708;1008138;94;10;12/2/2018;24347.83;3652.17;0;28000
6709;1008139;369;10;12/2/2018;3913.04;586.96;0;4500
6710;1008140;385;9;12/2/2018;18000;2700;0;20700
6711;1008141;33;9;12/2/2018;3634.78;545.22;0;4180
6712;1008142;300;9;12/2/2018;46217.39;6932.61;0;53150
6713;1008143;364;10;13/2/2018;4000;600;0;4600
6714;1008144;94;10;13/2/2018;3913.04;586.96;0;4500
6715;1008145;312;9;13/2/2018;12195.65;1829.35;0;14025
6716;1008146;200;10;13/2/2018;14626.09;2193.91;0;16820
6717;1008147;190;10;13/2/2018;15339.13;2300.87;0;17640
6718;1008148;5;10;13/2/2018;7113.04;1066.96;0;8180
6719;1008149;39;9;13/2/2018;29643.48;4446.52;0;34090
6720;1008150;364;10;13/2/2018;2713.04;406.96;0;3120
6721;1008151;393;3;13/2/2018;41273.91;6191.09;0;47465
6722;1008152;369;10;13/2/2018;747.83;112.17;0;860
6723;238;345;9;13/2/2018;17000;2550;0;19550
6724;1008153;194;2;13/2/2018;1591.3;238.7;0;1830
6725;239;248;10;13/2/2018;4904.35;735.65;0;5640
6726;240;345;9;13/2/2018;925.22;138.78;0;1064
6727;1008154;202;2;14/2/2018;11924;1788.6;0;13712.6
6728;1008155;322;9;14/2/2018;18648.7;2797.3;0;21446
6729;1008156;322;9;14/2/2018;14878.26;2231.74;0;17110
6730;1008157;322;9;14/2/2018;1004.35;150.65;0;1155
6731;1008158;100;3;14/2/2018;29704.35;4455.65;0;34160
6732;1008159;100;3;14/2/2018;26961.74;4044.26;0;31006
6733;1008160;100;3;14/2/2018;2753.04;412.96;0;3166
6734;1008161;322;9;14/2/2018;521.74;78.26;0;600
6735;241;383;10;14/2/2018;11139.13;1670.87;0;12810
6736;1008162;365;10;14/2/2018;4121.74;618.26;0;4740
6737;1008163;279;9;14/2/2018;9766.96;1465.04;0;11232
6738;1008164;42;9;14/2/2018;14130.43;2119.57;0;16250
6739;1008165;41;9;14/2/2018;8947.83;1342.17;0;10290
6740;1008166;322;9;14/2/2018;1829.57;274.43;0;2104
6741;1008167;365;10;14/2/2018;2347.83;352.17;0;2700
6742;1008168;202;2;14/2/2018;5796.52;869.48;0;6666
6743;1008169;311;3;14/2/2018;21694.78;3254.22;0;24949
6744;242;387;10;14/2/2018;7700;1155;0;8855
6745;243;387;10;14/2/2018;5886.96;883.04;0;6770
6746;1008170;288;10;14/2/2018;10469.57;1570.43;0;12040
6747;1008171;135;9;15/2/2018;13478.26;2021.74;0;15500
6748;1008172;40;9;15/2/2018;10748.7;1612.3;0;12361
6749;1008173;395;9;15/2/2018;4239.13;635.87;0;4875
6750;1008174;395;9;15/2/2018;14728.7;0;0;0
6751;1008175;388;9;15/2/2018;15015.65;2252.35;0;17268
6752;1008176;388;9;15/2/2018;286.96;0;0;0
6753;1008177;356;2;15/2/2018;3021.74;453.26;0;3475
6754;1008178;313;9;15/2/2018;6521.74;978.26;0;7500
6755;1008179;37;9;15/2/2018;26052.17;3907.83;0;29960
6756;1008180;37;9;15/2/2018;8356.52;1253.48;0;9610
6757;1008181;37;9;15/2/2018;1130.43;169.57;0;1300
6758;1008182;37;9;15/2/2018;1165.22;174.78;0;1340
6759;244;396;10;15/2/2018;7295.65;1094.35;0;8390
6760;1008183;361;10;15/2/2018;1826.09;273.91;0;2100
6761;1008184;202;2;16/2/2018;27708.13;4156.22;0;31864.35
6762;245;397;3;16/2/2018;3000;450;0;3450
6763;246;187;3;16/2/2018;4743.48;711.52;0;5455
6764;1008185;394;9;16/2/2018;4495.65;674.35;0;5170
6765;1008186;323;9;16/2/2018;10495.65;1574.35;0;12070
6766;1008187;94;10;16/2/2018;23497.39;3524.61;0;27022
6767;1008188;288;10;16/2/2018;10086.96;1513.04;0;11600
6768;1008189;274;3;16/2/2018;17043.48;2556.52;0;19600
6769;1008190;318;9;16/2/2018;33565.22;5034.78;0;38600
6770;1008191;194;2;18/2/2018;2285.22;342.78;0;2628
6771;1008192;398;2;19/2/2018;1239.13;185.87;0;1425
6772;1008193;272;3;19/2/2018;3913.04;586.96;0;4500
6773;248;373;10;19/2/2018;13034.78;1955.22;0;14990
6774;249;373;10;19/2/2018;591.3;88.7;0;680
6775;1008194;371;10;19/2/2018;6252.17;937.83;0;7190
6776;1008195;202;2;19/2/2018;16937.13;2540.57;0;19477.7
6777;1008196;202;2;19/2/2018;6500.19;975.03;0;7475.22
6778;250;373;10;19/2/2018;5217.39;782.61;0;6000
6779;1008197;379;10;20/2/2018;12252.17;1837.83;0;14090
6780;1008198;294;9;20/2/2018;7017.39;1052.61;0;8070
6781;251;372;10;20/2/2018;7330.43;1099.57;0;8430
6782;1008199;356;2;20/2/2018;1721.74;258.26;0;1980
6783;252;359;10;20/2/2018;8347.83;1252.17;0;9600
6784;253;378;10;20/2/2018;13895.65;2084.35;0;15980
6785;1008200;31;9;20/2/2018;1523.48;228.52;0;1752
6786;254;378;10;20/2/2018;13034.78;1955.22;0;14990
6787;1008201;194;2;20/2/2018;2700;405;0;3105
6788;247;97;3;20/2/2018;14043.48;2106.52;0;16150
6789;1008202;202;2;21/2/2018;13815.04;2072.26;0;15887.3
6793;1008205;236;2;21/2/2018;873.91;131.09;0;1005
6794;1008206;328;9;21/2/2018;6826.09;1023.91;0;7850
6795;255;374;10;21/2/2018;26200;3930;0;30130
6796;256;374;10;21/2/2018;8982.61;1347.39;0;10330
6797;257;362;10;21/2/2018;2808.7;421.3;0;3230
6798;258;399;9;21/2/2018;15130.43;2269.57;0;17400
6799;259;374;10;21/2/2018;8973.91;1346.09;0;10320
6800;260;374;10;21/2/2018;10365.22;1554.78;0;11920
6801;1008207;159;3;22/2/2018;41967.83;6295.17;0;48263
6802;1008208;159;3;22/2/2018;50523.48;7578.52;0;58102
6803;1008034;159;3;22/2/2018;29191.3;4378.7;0;33570
6804;261;6;10;22/2/2018;5843.48;876.52;0;6720
6805;1008203;45;9;22/2/2018;5391.3;808.7;0;6200
6806;1008204;388;9;22/2/2018;2608.7;391.3;0;3000
6807;1008209;317;9;22/2/2018;5626.09;843.91;0;6470
6808;1008210;31;9;22/2/2018;939.13;140.87;0;1080
6809;1008211;159;3;22/2/2018;2812.17;421.83;0;3234
6810;1008212;159;3;22/2/2018;313.04;46.96;0;360
6811;1008213;156;3;22/2/2018;14540;2181;0;16721
6812;1008214;377;10;22/2/2018;11721.74;1758.26;0;13480
6813;1008215;334;9;22/2/2018;20300;3045;0;23345
6814;1008216;5;10;22/2/2018;25930.43;3889.57;0;29820
6815;1008217;370;10;22/2/2018;5173.91;776.09;0;5950
6816;1008218;149;3;22/2/2018;5739.13;860.87;0;6600
6817;1008219;370;10;22/2/2018;1408.7;211.3;0;1620
6818;1008220;194;2;22/2/2018;4404.35;660.65;0;5065
6819;1008221;202;2;22/2/2018;36963.06;5544.46;0;42507.52
6820;1008222;194;2;22/2/2018;1021.74;153.26;0;1175
6821;262;319;9;23/2/2018;7904.35;1185.65;0;9090
6822;263;319;9;23/2/2018;3913.04;586.96;0;4500
6823;1008223;400;3;23/2/2018;14739.13;2210.87;0;16950
6824;1008224;400;3;23/2/2018;2114.78;317.22;0;2432
6825;1008225;400;3;23/2/2018;5723.48;858.52;0;6582
6826;264;362;10;23/2/2018;4626.09;693.91;0;5320
6827;1008226;253;10;23/2/2018;10765.22;1614.78;0;12380
6828;1008227;236;2;23/2/2018;811.3;121.7;0;933
6829;1008228;202;2;25/2/2018;19047.22;2857.08;0;21904.3
6830;1008229;45;9;26/2/2018;5391.3;808.7;0;6200
6831;1008230;318;9;26/2/2018;9373.91;1406.09;0;10780
6832;1008231;368;10;26/2/2018;3547.83;532.17;0;4080
6833;1008232;202;2;26/2/2018;3953.91;593.09;0;4547
6834;1008233;94;10;26/2/2018;21739.13;3260.87;0;25000
6835;1008234;201;2;26/2/2018;1653.04;247.96;0;1901
6836;1008235;394;9;27/2/2018;8025.22;1203.78;0;9229
6837;1008236;394;9;27/2/2018;1452.17;217.83;0;1670
6838;265;374;10;27/2/2018;27339.13;4100.87;0;31440
6839;266;374;10;27/2/2018;22747.83;3412.17;0;26160
6840;1008237;41;9;27/2/2018;9017.39;1352.61;0;10370
6841;1008238;313;9;27/2/2018;21078.26;3161.74;0;24240
6842;267;374;10;27/2/2018;1739.13;260.87;0;2000
6843;1008239;66;3;27/2/2018;2904.35;435.65;0;3340
6844;1008240;169;3;27/2/2018;1662.61;0;0;0
6845;1008241;169;3;27/2/2018;4537.39;0;0;0
6846;1008242;40;9;27/2/2018;12257.39;1838.61;0;14096
6847;1008243;5;10;27/2/2018;47565.22;0;0;0
6848;1008244;313;9;27/2/2018;14739.13;2210.87;0;16950
6849;1008245;313;9;27/2/2018;9286.96;1393.04;0;10680
6850;1008246;135;9;27/2/2018;8878.26;1331.74;0;10210
6851;1008247;202;2;27/2/2018;30570.43;4585.57;0;35156
6852;1008248;202;2;27/2/2018;2555.79;383.37;0;2939.16
6853;1008249;202;2;27/2/2018;13407.58;0;0;0
6854;268;113;3;27/2/2018;8313.04;1246.96;0;9560
6855;269;113;3;27/2/2018;1888.7;283.3;0;2172
6856;270;111;3;28/2/2018;11448.7;1717.3;0;13166
6857;271;111;3;28/2/2018;13253.91;1988.09;0;15242
6858;1008250;5;10;28/2/2018;40721.74;6108.26;0;46830
6859;1008251;5;10;28/2/2018;18706.09;2805.91;0;21512
6860;1008252;5;10;28/2/2018;1565.22;234.78;0;1800
6861;272;308;9;28/2/2018;59921.74;8988.26;0;68910
6862;273;308;9;28/2/2018;43712.17;6556.83;0;50269
6863;1008253;135;9;28/2/2018;7191.3;1078.7;0;8270
6864;1008254;135;9;28/2/2018;13356.52;2003.48;0;15360
6865;1008255;389;10;28/2/2018;5913.04;886.96;0;6800
6866;1008256;389;10;28/2/2018;5565.22;834.78;0;6400
6867;274;111;3;28/2/2018;347.83;52.17;0;400
6868;275;45;9;28/2/2018;3486.96;523.04;0;4010
6869;1008257;323;9;28/2/2018;11165.22;1674.78;0;12840
6870;1008258;369;10;28/2/2018;13678.26;2051.74;0;15730
6871;1008259;363;10;28/2/2018;17182.61;0;0;0
6872;276;401;10;28/2/2018;49086.96;7363.04;0;56450
6873;277;401;10;28/2/2018;11356.52;1703.48;0;13060
6874;278;401;10;28/2/2018;4678.26;701.74;0;5380
6875;1008260;194;2;1/3/2018;2003.48;300.52;0;2304
6876;280;148;3;28/2/2018;7426.09;1113.91;0;8540
6877;281;148;3;28/2/2018;25391.3;3808.7;0;29200
6878;1008261;31;9;1/3/2018;1982.61;297.39;0;2280
6879;282;148;3;28/2/2018;37725.22;5658.78;0;43384
6880;283;148;3;28/2/2018;17827.83;2674.17;0;20502
6881;284;148;3;28/2/2018;24326.09;3648.91;0;27975
6882;1008262;385;9;28/2/2018;13560;2034;0;15594
6883;1008263;385;9;28/2/2018;21104.35;3165.65;0;24270
6884;1008264;114;3;28/2/2018;11391.3;1708.7;0;13100
6885;1008265;114;3;28/2/2018;1739.13;260.87;0;2000
6886;1008266;313;9;28/2/2018;11443.48;1716.52;0;13160
6887;1008267;202;2;1/3/2018;20218.85;3032.83;0;23251.68
6888;1008268;202;2;28/2/2018;4378.96;656.84;0;5035.8
6889;279;360;10;12/2/2018;4991.3;748.7;0;5740
6890;285;320;10;1/3/2018;4530.43;679.57;0;5210
6891;1008269;94;10;1/3/2018;9600;1440;0;11040
6892;286;282;9;1/3/2018;15367.83;0;0;0
6893;287;282;9;1/3/2018;15540.87;2331.13;0;17872
6894;1008270;363;10;1/3/2018;9773.91;1466.09;0;11240
6895;1008271;363;10;1/3/2018;7408.7;1111.3;0;8520
6896;1008272;107;3;1/3/2018;3913.04;586.96;0;4500
6897;1008273;202;2;1/3/2018;13431.79;2014.77;0;15446.56
6898;288;142;9;2/3/2018;16730.43;2509.57;0;19240
6899;289;142;9;2/3/2018;31130.43;4669.57;0;35800
6900;290;355;9;2/3/2018;9300;1395;0;10695
6901;1008274;355;9;2/3/2018;17580.87;0;0;0
6902;293;237;10;2/3/2018;9556.52;1433.48;0;10990
6903;291;355;9;2/3/2018;17580.87;2637.13;0;20218
6904;292;237;10;2/3/2018;9363.48;1404.52;0;10768
6905;1008275;274;3;2/3/2018;16773.91;2516.09;0;19290
6906;1008276;19;10;2/3/2018;4904.35;735.65;0;5640
6907;1008277;19;10;2/3/2018;9913.04;1486.96;0;11400
6908;294;282;9;2/3/2018;14889.57;2233.43;0;17123
6909;1008278;222;9;2/3/2018;49325.22;7398.78;0;56724
6910;1008279;222;9;2/3/2018;40365.22;6054.78;0;46420
6911;1008280;385;9;2/3/2018;1669.57;250.43;0;1920
6912;1008281;40;9;2/3/2018;5165.22;774.78;0;5940
6913;1008282;288;10;2/3/2018;9130.43;1369.57;0;10500
6914;1008283;222;9;2/3/2018;1669.57;250.43;0;1920
6915;295;359;10;2/3/2018;6469.57;970.43;0;7440
6916;1008284;294;9;5/3/2018;5582.61;837.39;0;6420
6917;1008285;339;10;5/3/2018;6318.26;947.74;0;7266
6918;1008286;135;9;5/3/2018;13391.3;2008.7;0;15400
6919;1008287;202;2;5/3/2018;6029.3;904.4;0;6933.7
6920;1008288;202;2;5/3/2018;11925.91;1788.89;0;13714.8
6921;1008289;332;10;5/3/2018;9730.43;1459.57;0;11190
6922;1008290;332;10;5/3/2018;14626.09;2193.91;0;16820
6923;1008291;333;9;5/3/2018;0;0;0;0
6924;1008292;300;9;5/3/2018;6086.96;913.04;0;7000
6925;1008293;236;2;5/3/2018;1840;276;0;2116
6926;1008294;241;10;5/3/2018;2808.7;421.3;0;3230
6927;1008295;241;10;5/3/2018;4452.17;667.83;0;5120
6928;1008296;402;9;5/3/2018;3913.04;586.96;0;4500
6929;1008297;356;2;5/3/2018;4721.74;708.26;0;5430
6930;1008298;368;10;5/3/2018;4886.96;733.04;0;5620
6931;296;403;3;6/3/2018;4086.96;613.04;0;4700
6932;297;403;3;6/3/2018;7200;1080;0;8280
6933;1008299;202;2;6/3/2018;3010.17;451.53;0;3461.7
6934;298;403;3;6/3/2018;782.61;117.39;0;900
6935;1008300;202;2;6/3/2018;1869.91;280.49;0;2150.4
6936;1008301;202;2;6/3/2018;1479.74;221.96;0;1701.7
6937;1008302;202;2;6/3/2018;3701.74;555.26;0;4257
6938;1008303;202;2;6/3/2018;3701.74;555.26;0;4257
